rank,word,frequency,cum_pct
576,ただいま,0.00021568,63.6968
577,車,0.00021553,63.7184
578,件,0.0002153,63.7399
579,いいから,0.00021527,63.7614
580,いく,0.00021442,63.7829
581,捨てる,0.00021439,63.8043
582,文,0.00021436,63.8257
583,とにかく,0.00021345,63.8471
584,料理,0.00021339,63.8684
585,強いる,0.00021245,63.8897
586,け,0.00021236,63.9109
587,面白い,0.00021195,63.9321
588,辞める,0.00021169,63.9533
589,竹刀,0.0002116,63.9744
590,行,0.00021081,63.9955
591,こいつ,0.00021022,64.0165
592,返す,0.00021022,64.0375
593,伝える,0.00020949,64.0585
594,理由,0.00020913,64.0794
595,高い,0.00020872,64.1003
596,何とか,0.00020864,64.1211
597,にとって,0.00020808,64.1419
598,全く,0.0002069,64.1626
599,かよ,0.00020676,64.1833
600,部,0.00020591,64.2039
601,そんなに,0.00020511,64.2244
602,砲,0.00020488,64.2449
603,旦那,0.00020447,64.2653
604,もらって,0.00020421,64.2858
605,黙る,0.00020379,64.3061
606,っていうか,0.00020377,64.3265
607,そっか,0.00020335,64.3469
608,患者,0.00020309,64.3672
609,似付く,0.00020227,64.3874
610,明朝体,0.00020171,64.4076
611,勝つ,0.00020154,64.4277
612,現場,0.00020133,64.4479
613,回,0.00019954,64.4678
614,疲れる,0.00019922,64.4877
615,落ちる,0.00019901,64.5076
616,被害者,0.00019875,64.5275
617,のこ,0.0001984,64.5473
618,ごろ,0.00019837,64.5672
619,側,0.00019813,64.587
620,情報,0.00019763,64.6068
621,宝,0.00019711,64.6265
622,七日,0.00019666,64.6461
623,間,0.00019614,64.6657
624,ったら,0.00019532,64.6853
625,なんでも,0.00019517,64.7048
626,今まで,0.00019438,64.7242
627,父親,0.00019408,64.7436
628,長い,0.00019391,64.763
629,一人,0.00019341,64.7824
630,落ち着く,0.00019279,64.8017
631,槍,0.00019273,64.8209
632,もらう,0.00019241,64.8402
633,確認,0.00019197,64.8594
634,申す,0.00019185,64.8786
635,若い,0.00019179,64.8977
636,ところで,0.0001913,64.9169
637,だれも,0.00019109,64.936
638,絶対に,0.00019062,64.955
639,負ける,0.00019059,64.9741
640,消火,0.00019056,64.9931
641,ながら,0.00019053,65.0122
642,あるの,0.0001905,65.0312
643,かい,0.00019024,65.0503
644,携帯,0.00018974,65.0692
645,選ぶ,0.00018971,65.0882
646,つま,0.00018927,65.1071
647,いつ,0.00018848,65.126
