rank,word,frequency,cum_pct,region
1397,話をする,0.00007972,74.0608,R4
1398,貴様,0.00007969,74.0688,R4
1399,姉,0.00007966,74.0767,R4
1400,目指す,0.00007954,74.0847,R4
1401,たまに,0.00007951,74.0927,R4
1402,現在,0.00007951,74.1006,R4
1403,今すぐ,0.00007951,74.1086,R4
1404,這う,0.00007951,74.1165,R4
1405,厳しい,0.00007945,74.1245,R4
1406,それとも,0.00007939,74.1324,R4
1407,棚,0.00007936,74.1403,R4
1408,喜んで,0.00007931,74.1483,R4
1409,流れる,0.00007928,74.1562,R4
1410,そいつ,0.00007916,74.1641,R4
1411,内容,0.00007907,74.1720,R4
1412,掴む,0.00007901,74.1799,R4
1413,役,0.00007901,74.1878,R4
1414,十,0.00007898,74.1957,R4
1415,知れる,0.00007889,74.2036,R4
1416,医師,0.00007878,74.2115,R4
1417,あー,0.00007851,74.2193,R4
1418,ならば,0.00007851,74.2272,R4
1419,襲う,0.00007848,74.2350,R4
1420,誠,0.00007840,74.2429,R4
1421,どんどん,0.00007834,74.2507,R4
1422,チャンス,0.00007831,74.2585,R4
1423,お待たせしました,0.00007828,74.2664,R4
1424,そのこと,0.00007822,74.2742,R4
1425,琴子,0.00007822,74.2820,R4
1426,あのね,0.00007813,74.2898,R4
1427,上原,0.00007813,74.2976,R4
1428,ぼくたち,0.00007804,74.3054,R4
1429,弱い,0.00007804,74.3132,R4
1430,その後,0.00007796,74.3210,R4
1431,おいおい,0.00007784,74.3288,R4
1432,星,0.00007781,74.3366,R4
1433,世の中,0.00007778,74.3444,R4
1434,南,0.00007772,74.3521,R4
1435,為さる,0.00007769,74.3599,R4
1436,余る,0.00007769,74.3677,R4
1437,いつでも,0.00007763,74.3755,R4
1438,と言われる,0.00007760,74.3832,R4
1439,押す,0.00007752,74.3910,R4
1440,でもない,0.00007749,74.3987,R4
1441,正しい,0.00007743,74.4065,R4
1442,テレビ,0.00007734,74.4142,R4
1443,行動,0.00007734,74.4219,R4
1444,本日,0.00007716,74.4296,R4
1445,例の,0.00007684,74.4373,R4
1446,雨,0.00007675,74.4450,R4
1447,係,0.00007675,74.4527,R4
1448,奥,0.00007666,74.4603,R4
1449,当時,0.00007661,74.4680,R4
1450,舞う,0.00007661,74.4757,R4
1451,恋人,0.00007655,74.4833,R4
1452,意外,0.00007649,74.4910,R4
1453,売れる,0.00007640,74.4986,R4
1454,てもいい,0.00007637,74.5062,R4
1455,銃声,0.00007637,74.5139,R4
1456,集める,0.00007620,74.5215,R4
1457,じゃあね,0.00007614,74.5291,R4
1458,我慢,0.00007611,74.5367,R4
1459,利用,0.00007602,74.5443,R4
1460,我ら,0.00007596,74.5519,R4
1461,村,0.00007593,74.5595,R4
1462,太鼓,0.00007584,74.5671,R4
1463,珍しい,0.00007578,74.5747,R4
1464,記事,0.00007576,74.5823,R4
1465,ても,0.00007573,74.5898,R4
1466,署,0.00007570,74.5974,R4
1467,年間,0.00007564,74.6050,R4
1468,青い,0.00007558,74.6125,R4
1469,気を付ける,0.00007546,74.6201,R4
1470,運命,0.00007540,74.6276,R4
1471,着信,0.00007532,74.6351,R4
1472,お帰りなさい,0.00007526,74.6427,R4
1473,周り,0.00007511,74.6502,R4
1474,都,0.00007508,74.6577,R4
1475,佳,0.00007496,74.6652,R4
1476,受け取る,0.00007488,74.6727,R4
1477,子供たち,0.00007485,74.6801,R4
1478,開閉,0.00007479,74.6876,R4
1479,潰す,0.00007473,74.6951,R4
1480,菜緒,0.00007452,74.7026,R4
1481,紺,0.00007446,74.7100,R4
1482,申し訳ない,0.00007446,74.7174,R4
1483,例える,0.00007438,74.7249,R4
1484,伯母,0.00007429,74.7323,R4
1485,ではないか,0.00007426,74.7397,R4
1486,江戸,0.00007426,74.7472,R4
1487,頂戴,0.00007426,74.7546,R4
1488,面倒,0.00007426,74.7620,R4
1489,私用,0.00007423,74.7694,R4
1490,その通り,0.00007414,74.7769,R4
1491,注,0.00007414,74.7843,R4
1492,小さい,0.00007411,74.7917,R4
1493,手に入れる,0.00007408,74.7991,R4
1494,成す,0.00007397,74.8065,R4
1495,３日,0.00007394,74.8139,R4
1496,さっさと,0.00007394,74.8213,R4
1497,２人とも,0.00007382,74.8287,R4
1498,深い,0.00007379,74.8360,R4
1499,我,0.00007373,74.8434,R4
1500,ことになった,0.00007370,74.8508,R4
1501,シャッター,0.00007367,74.8581,R4
1502,稲,0.00007361,74.8655,R4
1503,大した,0.00007353,74.8729,R4
1504,夕,0.00007350,74.8802,R4
1505,銭,0.00007344,74.8875,R4
1506,ねこ,0.00007332,74.8949,R4
1507,キス,0.00007329,74.9022,R4
1508,事情,0.00007309,74.9095,R4
1509,下がる,0.00007306,74.9168,R4
1510,契約,0.00007306,74.9241,R4
1511,主,0.00007306,74.9314,R4
1512,触る,0.00007306,74.9387,R4
1513,苦しむ,0.00007291,74.9460,R4
1514,可哀相,0.00007279,74.9533,R4
1515,警察官,0.00007279,74.9606,R4
1516,しました,0.00007270,74.9679,R4
1517,真似る,0.00007270,74.9751,R4
1518,分からん,0.00007270,74.9824,R4
1519,かなって,0.00007267,74.9897,R4
1520,田中,0.00007262,74.9969,R4
1521,できません,0.00007253,75.0042,R4
1522,よかったら,0.00007253,75.0114,R4
1523,戸,0.00007250,75.0187,R4
1524,曲,0.00007241,75.0259,R4
1525,ちょうど,0.00007223,75.0332,R4
1526,カメラ,0.00007221,75.0404,R4
1527,だい,0.00007215,75.0476,R4
1528,小さな,0.00007206,75.0548,R4
1529,納得,0.00007206,75.0620,R4
1530,こんばんは,0.00007200,75.0692,R4
1531,健太,0.00007200,75.0764,R4
1532,農地,0.00007200,75.0836,R4
1533,後悔,0.00007194,75.0908,R4
1534,パーティー,0.00007191,75.0980,R4
1535,代わりに,0.00007188,75.1052,R4
1536,まずい,0.00007177,75.1123,R4
1537,研究,0.00007171,75.1195,R4
1538,止まる,0.00007171,75.1267,R4
1539,増える,0.00007168,75.1339,R4
1540,店長,0.00007165,75.1410,R4
1541,プロ,0.00007162,75.1482,R4
1542,お祖父ちゃん,0.00007159,75.1553,R4
1543,ゆかない,0.00007156,75.1625,R4
1544,調査,0.00007156,75.1697,R4
1545,敷く,0.00007153,75.1768,R4
1546,君たち,0.00007147,75.1840,R4
1547,信用,0.00007135,75.1911,R4
1548,エッチ,0.00007127,75.1982,R4
1549,埋める,0.00007127,75.2053,R4
1550,個,0.00007121,75.2125,R4
1551,今後,0.00007121,75.2196,R4
1552,褐炭,0.00007103,75.2267,R4
1553,翔,0.00007103,75.2338,R4
1554,陪都,0.00007094,75.2409,R4
1555,途中,0.00007091,75.2480,R4
1556,えな,0.00007086,75.2551,R4
1557,靴,0.00007071,75.2621,R4
1558,静か,0.00007071,75.2692,R4
1559,そうなんです,0.00007065,75.2763,R4
1560,現実,0.00007065,75.2833,R4
1561,味方,0.00007062,75.2904,R4
1562,気に入る,0.00007059,75.2975,R4
1563,田村,0.00007059,75.3045,R4
1564,俺ら,0.00007047,75.3116,R4
1565,勇気,0.00007047,75.3186,R4
1566,届ける,0.00007033,75.3256,R4
1567,焼く,0.00007012,75.3327,R4
1568,選る,0.00007009,75.3397,R4
1569,涙,0.00007009,75.3467,R4
1570,申し訳,0.00007003,75.3537,R4
1571,作品,0.00007000,75.3607,R4
1572,工場,0.00006992,75.3677,R4
1573,マスター,0.00006989,75.3747,R4
1574,証言,0.00006989,75.3816,R4
1575,銃,0.00006986,75.3886,R4
1576,毎,0.00006986,75.3956,R4
1577,トイレ,0.00006980,75.4026,R4
1578,決する,0.00006980,75.4096,R4
1579,刺す,0.00006977,75.4166,R4
1580,出合う,0.00006977,75.4235,R4
1581,悲しい,0.00006977,75.4305,R4
1582,森,0.00006971,75.4375,R4
1583,データ,0.00006968,75.4444,R4
1584,えらい,0.00006965,75.4514,R4
1585,鳴き声,0.00006965,75.4584,R4
1586,玉,0.00006956,75.4653,R4
1587,最悪,0.00006956,75.4723,R4
1588,同化,0.00006954,75.4792,R4
1589,直す,0.00006945,75.4862,R4
1590,火傷,0.00006942,75.4931,R4
1591,あいつら,0.00006939,75.5001,R4
1592,でかい,0.00006939,75.5070,R4
1593,経験,0.00006939,75.5139,R4
1594,やれ,0.00006936,75.5209,R4
1595,意識,0.00006924,75.5278,R4
1596,履く,0.00006921,75.5347,R4
1597,調子,0.00006907,75.5416,R4
1598,出ていく,0.00006895,75.5485,R4
1599,稲架,0.00006883,75.5554,R4
1600,頼る,0.00006880,75.5623,R4
1601,興味,0.00006877,75.5692,R4
1602,抜く,0.00006863,75.5760,R4
1603,あげ,0.00006854,75.5829,R4
1604,間に合う,0.00006854,75.5897,R4
1605,指紋,0.00006851,75.5966,R4
1606,ことになって,0.00006848,75.6034,R4
1607,進める,0.00006839,75.6103,R4
1608,其の為,0.00006836,75.6171,R4
1609,警視庁,0.00006824,75.6239,R4
1610,種,0.00006824,75.6308,R4
1611,兄さん,0.00006822,75.6376,R4
1612,春,0.00006816,75.6444,R4
1613,あげた,0.00006813,75.6512,R4
1614,さて,0.00006813,75.6580,R4
1615,取材,0.00006813,75.6648,R4
1616,愧赧,0.00006813,75.6717,R4
1617,近づく,0.00006807,75.6785,R4
1618,これまで,0.00006789,75.6852,R4
1619,てめえ,0.00006780,75.6920,R4
1620,犯罪,0.00006775,75.6988,R4
1621,包む,0.00006757,75.7056,R4
1622,治療,0.00006751,75.7123,R4
1623,ほとんど,0.00006748,75.7191,R4
1624,おいで,0.00006745,75.7258,R4
1625,苦労,0.00006745,75.7326,R4
1626,皮,0.00006745,75.7393,R4
1627,塚,0.00006742,75.7460,R4
1628,コーヒー,0.00006728,75.7528,R4
1629,といった,0.00006725,75.7595,R4
1630,迷う,0.00006722,75.7662,R4
1631,合わせる,0.00006713,75.7729,R4
1632,そうする,0.00006695,75.7796,R4
1633,外す,0.00006692,75.7863,R4
1634,王,0.00006681,75.7930,R4
1635,指示,0.00006681,75.7997,R4
1636,そうなんですか,0.00006678,75.8064,R4
1637,プレゼント,0.00006675,75.8130,R4
1638,ようにする,0.00006675,75.8197,R4
1639,相変わらず,0.00006663,75.8264,R4
1640,岩,0.00006651,75.8330,R4
1641,大体,0.00006645,75.8397,R4
1642,総出,0.00006643,75.8463,R4
1643,参加,0.00006640,75.8529,R4
1644,褒める,0.00006637,75.8596,R4
1645,箸,0.00006631,75.8662,R4
1646,美月,0.00006628,75.8728,R4
1647,厘,0.00006619,75.8795,R4
1648,怪しい,0.00006613,75.8861,R4
1649,想像,0.00006607,75.8927,R4
1650,直接,0.00006604,75.8993,R4
1651,たった,0.00006601,75.9059,R4
1652,奥様,0.00006599,75.9125,R4
1653,巻き込む,0.00006584,75.9191,R4
1654,山下,0.00006578,75.9256,R4
1655,言い方,0.00006575,75.9322,R4
1656,探偵,0.00006572,75.9388,R4
1657,時には,0.00006569,75.9454,R4
1658,何の,0.00006563,75.9519,R4
1659,今朝,0.00006557,75.9585,R4
1660,氏,0.00006555,75.9650,R4
1661,完璧,0.00006549,75.9716,R4
1662,もしかしたら,0.00006543,75.9781,R4
1663,営業,0.00006534,75.9847,R4
1664,勝る,0.00006534,75.9912,R4
1665,気がする,0.00006519,75.9977,R4
1666,古い,0.00006519,76.0042,R4
1667,浮気,0.00006519,76.0108,R4
1668,優秀,0.00006519,76.0173,R4
1669,１日,0.00006508,76.0238,R4
1670,お互い,0.00006508,76.0303,R4
1671,だっけ,0.00006508,76.0368,R4
1672,将来,0.00006499,76.0433,R4
1673,記録,0.00006490,76.0498,R4
1674,合,0.00006490,76.0563,R4
1675,園,0.00006481,76.0628,R4
1676,安い,0.00006472,76.0692,R4
1677,こうやって,0.00006467,76.0757,R4
1678,持てる,0.00006467,76.0822,R4
1679,茹だる,0.00006467,76.0886,R4
1680,ついに,0.00006464,76.0951,R4
1681,試合,0.00006464,76.1016,R4
1682,早速,0.00006458,76.1080,R4
1683,あかね,0.00006455,76.1145,R4
1684,資料,0.00006452,76.1209,R4
1685,あたり,0.00006449,76.1274,R4
1686,男子,0.00006446,76.1338,R4
1687,実家,0.00006440,76.1403,R4
1688,やら,0.00006437,76.1467,R4
1689,零,0.00006420,76.1531,R4
1690,真面目,0.00006411,76.1595,R4
1691,岡部,0.00006405,76.1659,R4
1692,証明,0.00006405,76.1723,R4
1693,通,0.00006405,76.1787,R4
1694,討つ,0.00006405,76.1851,R4
1695,過ごす,0.00006402,76.1915,R4
1696,薫,0.00006402,76.1979,R4
1697,映像,0.00006396,76.2043,R4
1698,後に,0.00006396,76.2107,R4
1699,階,0.00006393,76.2171,R4
1700,通り,0.00006393,76.2235,R4
1701,まだまだ,0.00006387,76.2299,R4
1702,無線,0.00006381,76.2363,R4
1703,午後,0.00006376,76.2427,R4
1704,反対,0.00006349,76.2490,R4
1705,番組,0.00006346,76.2554,R4
1706,検事,0.00006334,76.2617,R4
1707,香る,0.00006334,76.2680,R4
1708,依頼,0.00006332,76.2744,R4
1709,入江,0.00006329,76.2807,R4
1710,御簾,0.00006323,76.2870,R4
1711,訴える,0.00006320,76.2933,R4
1712,軟化,0.00006320,76.2997,R4
1713,もらおう,0.00006317,76.3060,R4
1714,退ける,0.00006314,76.3123,R4
1715,お宅,0.00006311,76.3186,R4
1716,近藤,0.00006311,76.3249,R4
1717,役に立つ,0.00006305,76.3312,R4
1718,新,0.00006299,76.3375,R4
1719,ころ,0.00006293,76.3438,R4
1720,相当,0.00006293,76.3501,R4
1721,不思議,0.00006293,76.3564,R4
1722,ども,0.00006290,76.3627,R4
1723,死亡,0.00006290,76.3690,R4
1724,にゃ,0.00006288,76.3753,R4
1725,自宅,0.00006273,76.3815,R4
1726,タイプ,0.00006270,76.3878,R4
1727,美,0.00006261,76.3941,R4
1728,死体,0.00006252,76.4003,R4
1729,入院,0.00006249,76.4066,R4
1730,伯母さん,0.00006249,76.4128,R4
1731,加藤,0.00006235,76.4190,R4
1732,両親,0.00006235,76.4253,R4
1733,作戦,0.00006229,76.4315,R4
1734,裔,0.00006229,76.4377,R4
1735,他人,0.00006223,76.4440,R4
1736,蹴る,0.00006217,76.4502,R4
1737,卒業,0.00006217,76.4564,R4
1738,倒す,0.00006211,76.4626,R4
1739,泊まる,0.00006211,76.4688,R4
1740,ぱ,0.00006202,76.4750,R4
1741,だの,0.00006200,76.4812,R4
1742,っぽい,0.00006200,76.4874,R4
1743,あんなに,0.00006197,76.4936,R4
1744,御陰,0.00006194,76.4998,R4
1745,蛸,0.00006194,76.5060,R4
1746,返事,0.00006194,76.5122,R4
1747,しょうがない,0.00006182,76.5184,R4
1748,どちら,0.00006179,76.5246,R4
1749,スタッフ,0.00006176,76.5307,R4
1750,穴,0.00006173,76.5369,R4
1751,受け入れる,0.00006173,76.5431,R4
1752,これだけ,0.00006170,76.5493,R4
1753,立場,0.00006167,76.5554,R4
1754,馬場,0.00006164,76.5616,R4
1755,ネット,0.00006161,76.5677,R4
1756,之,0.00006161,76.5739,R4
1757,になると,0.00006150,76.5801,R4
1758,上司,0.00006144,76.5862,R4
1759,部下,0.00006144,76.5923,R4
1760,何でもない,0.00006141,76.5985,R4
1761,能力,0.00006141,76.6046,R4
1762,掛ける,0.00006135,76.6108,R4
1763,稼ぐ,0.00006132,76.6169,R4
1764,男の子,0.00006129,76.6230,R4
1765,芯,0.00006123,76.6291,R4
1766,英語,0.00006117,76.6353,R4
1767,パン,0.00006114,76.6414,R4
1768,親子,0.00006097,76.6475,R4
1769,組織,0.00006097,76.6536,R4
1770,足りる,0.00006097,76.6597,R4
1771,ちなみに,0.00006094,76.6658,R4
1772,おふくろ,0.00006088,76.6719,R4
1773,ついてる,0.00006088,76.6779,R4
1774,正義,0.00006088,76.6840,R4
1775,猛威,0.00006088,76.6901,R4
1776,したい,0.00006085,76.6962,R4
1777,嫁,0.00006085,76.7023,R4
1778,改める,0.00006085,76.7084,R4
1779,歓声,0.00006085,76.7145,R4
1780,傘,0.00006082,76.7205,R4
1781,母ちゃん,0.00006073,76.7266,R4
1782,心臓,0.00006067,76.7327,R4
1783,回す,0.00006062,76.7387,R4
1784,やあ,0.00006059,76.7448,R4
1785,異様,0.00006059,76.7509,R4
1786,慣れる,0.00006056,76.7569,R4
1787,迎える,0.00006053,76.7630,R4
1788,着く,0.00006050,76.7690,R4
1789,矢口,0.00006050,76.7751,R4
1790,思い出,0.00006047,76.7811,R4
1791,かかる,0.00006038,76.7872,R4
1792,息,0.00006035,76.7932,R4
1793,意見,0.00006026,76.7992,R4
1794,ばい,0.00006023,76.8052,R4
1795,白石,0.00006023,76.8113,R4
1796,橘,0.00006021,76.8173,R4
1797,儀,0.00006018,76.8233,R4
1798,痛む,0.00006015,76.8293,R4
1799,翔る,0.00006012,76.8353,R4
1800,おいし,0.00006009,76.8413,R4
1801,ついて,0.00006009,76.8473,R4
1802,みつかった,0.00006009,76.8533,R4
1803,軽い,0.00006006,76.8594,R4
1804,苦しい,0.00005994,76.8653,R4
1805,要約,0.00005991,76.8713,R4
1806,泉,0.00005985,76.8773,R4
1807,正解,0.00005977,76.8833,R4
1808,旅,0.00005971,76.8893,R4
1809,らの,0.00005968,76.8952,R4
1810,支える,0.00005968,76.9012,R4
1811,直,0.00005968,76.9072,R4
1812,としては,0.00005965,76.9131,R4
1813,宋,0.00005965,76.9191,R4
1814,下手,0.00005962,76.9251,R4
1815,命令,0.00005959,76.9310,R4
1816,お酒,0.00005956,76.9370,R4
1817,と言うか,0.00005947,76.9429,R4
1818,本々,0.00005947,76.9489,R4
1819,どうでもいい,0.00005938,76.9548,R4
1820,かかって,0.00005930,76.9607,R4
1821,おっしゃって,0.00005927,76.9667,R4
1822,以前,0.00005921,76.9726,R4
1823,そのよう,0.00005912,76.9785,R4
1824,間違える,0.00005912,76.9844,R4
1825,安全,0.00005903,76.9903,R4
1826,娘さん,0.00005900,76.9962,R4
1827,バー,0.00005897,77.0021,R4
1828,右,0.00005897,77.0080,R4
1829,春子,0.00005897,77.0139,R4
1830,いよいよ,0.00005891,77.0198,R4
1831,富む,0.00005889,77.0257,R4
1832,向く,0.00005883,77.0316,R4
1833,ていうか,0.00005880,77.0375,R4
1834,汚い,0.00005877,77.0433,R4
1835,ったく,0.00005874,77.0492,R4
1836,従業員,0.00005865,77.0551,R4
1837,がる,0.00005856,77.0609,R4
1838,やり方,0.00005844,77.0668,R4
1839,一日,0.00005842,77.0726,R4
1840,徳井,0.00005842,77.0785,R4
1841,摩する,0.00005833,77.0843,R4
1842,ドクター,0.00005827,77.0901,R4
1843,苦手,0.00005824,77.0959,R4
1844,すみれ,0.00005818,77.1018,R4
1845,開発,0.00005815,77.1076,R4
1846,左,0.00005812,77.1134,R4
1847,やります,0.00005809,77.1192,R4
1848,蘭,0.00005806,77.1250,R4
1849,爆弾,0.00005803,77.1308,R4
1850,一切,0.00005800,77.1366,R4
1851,まあまあ,0.00005795,77.1424,R4
1852,挨拶,0.00005792,77.1482,R4
1853,足る,0.00005789,77.1540,R4
1854,実る,0.00005783,77.1598,R4
1855,よろしい,0.00005777,77.1655,R4
1856,校長,0.00005777,77.1713,R4
1857,申し上げる,0.00005777,77.1771,R4
1858,さすがに,0.00005774,77.1829,R4
1859,居場所,0.00005768,77.1886,R4
1860,ようだ,0.00005765,77.1944,R4
1861,とっても,0.00005762,77.2002,R4
1862,裁判,0.00005762,77.2059,R4
1863,壊す,0.00005751,77.2117,R4
1864,息子さん,0.00005751,77.2174,R4
1865,分んない,0.00005748,77.2232,R4
1866,誤解,0.00005745,77.2289,R4
1867,やり直す,0.00005742,77.2347,R4
1868,勘違い,0.00005739,77.2404,R4
1869,ご苦労さま,0.00005736,77.2461,R4
1870,人々,0.00005718,77.2519,R4
1871,粗野,0.00005718,77.2576,R4
1872,企画,0.00005715,77.2633,R4
1873,いえいえ,0.00005710,77.2690,R4
1874,淳,0.00005710,77.2747,R4
1875,耐える,0.00005710,77.2804,R4
1876,条件,0.00005704,77.2861,R4
1877,大門,0.00005704,77.2918,R4
1878,号,0.00005701,77.2975,R4
1879,ありえない,0.00005695,77.3032,R4
1880,だからって,0.00005692,77.3089,R4
1881,溜まる,0.00005692,77.3146,R4
1882,格好,0.00005686,77.3203,R4
1883,秒,0.00005686,77.3260,R4
1884,育つ,0.00005674,77.3316,R4
1885,県下,0.00005674,77.3373,R4
1886,方が良い,0.00005674,77.3430,R4
1887,汝,0.00005668,77.3487,R4
1888,人質,0.00005660,77.3543,R4
1889,踊る,0.00005660,77.3600,R4
1890,掃除,0.00005657,77.3656,R4
1891,よかったです,0.00005651,77.3713,R4
1892,扱う,0.00005648,77.3769,R4
1893,お姉さん,0.00005645,77.3826,R4
1894,ガキ,0.00005642,77.3882,R4
1895,いらっしゃる,0.00005636,77.3939,R4
1896,すまん,0.00005636,77.3995,R4
1897,坂本,0.00005636,77.4051,R4
1898,撮影,0.00005636,77.4108,R4
1899,もんで,0.00005633,77.4164,R4
1900,流す,0.00005630,77.4220,R4
1901,達也,0.00005619,77.4277,R4
1902,有名,0.00005610,77.4333,R4
1903,今更,0.00005607,77.4389,R4
1904,織田,0.00005604,77.4445,R4
1905,努力,0.00005604,77.4501,R4
1906,瞬間,0.00005601,77.4557,R4
1907,不倫,0.00005595,77.4613,R4
1908,悪魔,0.00005589,77.4669,R4
1909,盤,0.00005589,77.4725,R4
1910,壁,0.00005589,77.4780,R4
1911,文句,0.00005586,77.4836,R4
1912,まさに,0.00005575,77.4892,R4
1913,洗う,0.00005575,77.4948,R4
1914,偶々,0.00005572,77.5003,R4
1915,社,0.00005569,77.5059,R4
1916,不利,0.00005569,77.5115,R4
1917,あかん,0.00005566,77.5171,R4
1918,どんなに,0.00005557,77.5226,R4
1919,先日,0.00005557,77.5282,R4
1920,試す,0.00005554,77.5337,R4
1921,ベル,0.00005551,77.5393,R4
1922,位,0.00005551,77.5448,R4
1923,班,0.00005542,77.5504,R4
1924,下る,0.00005539,77.5559,R4
1925,発表,0.00005539,77.5614,R4
1926,気持,0.00005531,77.5670,R4
1927,御飯,0.00005522,77.5725,R4
1928,復讐,0.00005522,77.5780,R4
1929,阿呆,0.00005519,77.5835,R4
1930,老爺,0.00005519,77.5891,R4
1931,ほんの,0.00005516,77.5946,R4
1932,寺,0.00005516,77.6001,R4
1933,らし,0.00005513,77.6056,R4
1934,マンション,0.00005510,77.6111,R4
1935,先ほど,0.00005510,77.6166,R4
1936,秀吉,0.00005507,77.6221,R4
1937,場,0.00005507,77.6276,R4
1938,悔しい,0.00005501,77.6331,R4
1939,ばっか,0.00005498,77.6386,R4
1940,徳川,0.00005498,77.6441,R4
1941,及ぶ,0.00005492,77.6496,R4
1942,遠藤,0.00005489,77.6551,R4
1943,席,0.00005487,77.6606,R4
1944,遠い,0.00005475,77.6661,R4
1945,いいや,0.00005472,77.6715,R4
1946,一生懸命,0.00005472,77.6770,R4
1947,一帯,0.00005469,77.6825,R4
1948,とん,0.00005463,77.6880,R4
1949,ふう,0.00005460,77.6934,R4
1950,姉ちゃん,0.00005460,77.6989,R4
1951,こりゃ,0.00005454,77.7043,R4
1952,毒,0.00005451,77.7098,R4
1953,冷たい,0.00005443,77.7152,R4
1954,煮る,0.00005440,77.7207,R4
1955,太一,0.00005440,77.7261,R4
1956,編む,0.00005440,77.7315,R4
1957,抜ける,0.00005437,77.7370,R4
1958,割る,0.00005431,77.7424,R4
1959,緊張,0.00005431,77.7478,R4
1960,浮く,0.00005431,77.7533,R4
1961,手痛い,0.00005428,77.7587,R4
1962,神様,0.00005428,77.7641,R4
1963,係長,0.00005416,77.7695,R4
1964,悲鳴,0.00005416,77.7750,R4
1965,何もない,0.00005410,77.7804,R4
1966,感情,0.00005407,77.7858,R4
1967,連れてくる,0.00005407,77.7912,R4
1968,お話し,0.00005399,77.7966,R4
1969,たわ,0.00005396,77.8020,R4
1970,おめでとうございます,0.00005387,77.8074,R4
1971,桜井,0.00005387,77.8127,R4
1972,守,0.00005384,77.8181,R4
1973,語彙,0.00005381,77.8235,R4
1974,もらえません,0.00005366,77.8289,R4
1975,２時,0.00005363,77.8342,R4
1976,至る,0.00005360,77.8396,R4
1977,新た,0.00005360,77.8450,R4
1978,量,0.00005355,77.8503,R4
1979,陽子,0.00005352,77.8557,R4
1980,原,0.00005349,77.8610,R4
1981,自ら,0.00005349,77.8664,R4
1982,主任,0.00005346,77.8717,R4
1983,夏目,0.00005340,77.8771,R4
1984,商品,0.00005340,77.8824,R4
1985,学生,0.00005334,77.8877,R4
1986,抱える,0.00005334,77.8931,R4
1987,それなら,0.00005331,77.8984,R4
1988,と思われる,0.00005331,77.9037,R4
1989,荷物,0.00005328,77.9091,R4
1990,チーム,0.00005322,77.9144,R4
1991,雑誌,0.00005322,77.9197,R4
1992,びる,0.00005319,77.9250,R4
1993,戊,0.00005316,77.9303,R4
1994,懐かしい,0.00005308,77.9356,R4
1995,すご,0.00005305,77.9409,R4
1996,ファン,0.00005305,77.9462,R4
1997,最後まで,0.00005305,77.9516,R4
1998,無くす,0.00005305,77.9569,R4
1999,いつまで,0.00005299,77.9622,R4
2000,後ろ,0.00005299,77.9675,R4
2001,大地,0.00005293,77.9727,R4
2002,アーッ,0.00005287,77.9780,R4
2003,鬼,0.00005287,77.9833,R4
2004,剣,0.00005284,77.9886,R4
2005,立花,0.00005281,77.9939,R4
2006,ドル,0.00005278,77.9992,R4
2007,経営,0.00005278,78.0044,R4
2008,ケーキ,0.00005272,78.0097,R4
2009,普段,0.00005272,78.0150,R4
2010,めっちゃ,0.00005258,78.0202,R4
2011,具合,0.00005258,78.0255,R4
2012,告白,0.00005249,78.0308,R4
2013,青柳,0.00005249,78.0360,R4
2014,いつまでも,0.00005246,78.0412,R4
2015,愛してる,0.00005243,78.0465,R4
2016,学ぶ,0.00005240,78.0517,R4
2017,取り戻す,0.00005237,78.0570,R4
2018,いい人,0.00005234,78.0622,R4
2019,しないで,0.00005231,78.0674,R4
2020,そちら,0.00005220,78.0727,R4
2021,戦争,0.00005217,78.0779,R4
2022,是,0.00005211,78.0831,R4
2023,寧ろ,0.00005211,78.0883,R4
2024,どく,0.00005208,78.0935,R4
2025,とんでもない,0.00005208,78.0987,R4
2026,いずれ,0.00005205,78.1039,R4
2027,何年,0.00005199,78.1091,R4
2028,半年,0.00005199,78.1143,R4
2029,確かめる,0.00005193,78.1195,R4
2030,死因,0.00005193,78.1247,R4
2031,人気,0.00005184,78.1299,R4
2032,億円,0.00005181,78.1351,R4
2033,速い,0.00005181,78.1402,R4
2034,なお,0.00005178,78.1454,R4
2035,監督,0.00005178,78.1506,R4
2036,漫画,0.00005173,78.1558,R4
2037,会議,0.00005170,78.1609,R4
2038,脅す,0.00005170,78.1661,R4
2039,戻す,0.00005170,78.1713,R4
2040,継ぐ,0.00005167,78.1764,R4
2041,あっこ,0.00005161,78.1816,R4
2042,お礼,0.00005161,78.1868,R4
2043,早苗,0.00005152,78.1919,R4
2044,友人,0.00005149,78.1971,R4
2045,少ない,0.00005146,78.2022,R4
2046,才能,0.00005143,78.2074,R4
2047,性,0.00005143,78.2125,R4
2048,ことはない,0.00005140,78.2176,R4
2049,ビール,0.00005140,78.2228,R4
2050,お嬢さん,0.00005132,78.2279,R4
2051,有難い,0.00005129,78.2330,R4
2052,重要,0.00005126,78.2382,R4
2053,承知,0.00005126,78.2433,R4
2054,総社,0.00005123,78.2484,R4
2055,ようになった,0.00005120,78.2535,R4
2056,急,0.00005114,78.2587,R4
2057,世間,0.00005111,78.2638,R4
2058,お方,0.00005108,78.2689,R4
2059,寄る,0.00005108,78.2740,R4
2060,空気,0.00005108,78.2791,R4
2061,奇跡,0.00005105,78.2842,R4
2062,技術,0.00005102,78.2893,R4
2063,物がある,0.00005102,78.2944,R4
2064,言うとおり,0.00005099,78.2995,R4
2065,揃う,0.00005099,78.3046,R4
